재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[129260]	인터지스	유가증권시장상장법인	493	도로 화물 운송업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익(손실)	447,316,011	40,308,873	1,347,981,212	-2,624,164,083		
손익계산서, 기능별 분류 - 연결재무제표	[129260]	인터지스	유가증권시장상장법인	493	도로 화물 운송업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	반기순이익(손실)의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[129260]	인터지스	유가증권시장상장법인	493	도로 화물 운송업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	-55,652,200	-533,928,955	1,429,900,430	-2,951,417,946		
손익계산서, 기능별 분류 - 연결재무제표	[129260]	인터지스	유가증권시장상장법인	493	도로 화물 운송업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	502,968,211	574,237,828	-81,919,218	327,253,863		
손익계산서, 기능별 분류 - 연결재무제표	[129260]	인터지스	유가증권시장상장법인	493	도로 화물 운송업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[129260]	인터지스	유가증권시장상장법인	493	도로 화물 운송업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익	-2	-19	51	-105		
손익계산서, 기능별 분류 - 연결재무제표	[129260]	인터지스	유가증권시장상장법인	493	도로 화물 운송업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익	-2	-19	51	-105		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	75,279,922,774	164,582,572,885	89,732,212,316	170,503,897,725		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	65,780,554,488	141,392,005,837	78,560,262,872	152,904,392,821		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	9,499,368,286	23,190,567,048	11,171,949,444	17,599,504,904		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비	1,276,859,571	2,104,526,259	1,222,379,231	2,263,082,925		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	entity00180795_udf_IS_201881484213135_IncomeStatementAbstract	관리비	8,358,456,978	17,661,765,431	8,963,550,073	17,777,530,737		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-135,948,263	3,424,275,358	986,020,140	-2,441,108,758		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	134,841,753	196,484,293	47,254,257	95,424,564		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	705,796,540	1,249,122,936	617,227,814	1,317,598,178		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	entity00180795_udf_IS_20188148453503_IncomeStatementAbstract	관계기업투자자산관련손익	-4,045,847	-78,273,043	-84,602,255	-76,184,935		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타수익	4,563,077,011	9,236,098,396	2,754,015,704	6,081,240,796		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	3,465,821,669	12,258,577,524	2,322,898,152	4,814,339,640		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	386,306,445	-729,115,456	762,561,880	-2,472,566,151		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	1,055,028,795	1,376,570,160	317,791,760	25,294,839		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	entity00180795_udf_IS_201851411500256_IncomeStatementAbstract	반기순이익(손실)	-668,722,350	-2,105,685,616	444,770,120	-2,497,860,990		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	반기순이익(손실)의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업소유주지분	-1,103,809,784	-2,279,864,206	-201,383,063	-3,541,147,820		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	435,087,434	174,178,590	646,153,183	1,043,286,830		
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[023810]	인팩	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당순이익(손실)	-110	-228	-20	-354		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	82,066,598,046	153,710,019,996	77,166,280,680	154,141,617,590		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	34,663,839,456	66,850,820,052	30,807,692,726	63,910,732,845		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	47,402,758,590	86,859,199,944	46,358,587,954	90,230,884,745		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	34,653,334,535	62,106,464,847	32,876,596,911	64,586,346,828		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	entity00146454_udf_IS_2018326173814485_IncomeStatementAbstract	경상연구개발비	5,205,970,075	10,366,982,023	5,696,203,417	8,152,064,281		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	7,543,453,980	14,385,753,074	7,785,787,626	17,492,473,636		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타이익	533,284,104	877,282,033	366,777,511	714,317,309		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	484,341,670	778,933,872	756,432,850	1,021,607,069		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	22,160,187	984,203,143	299,790,088	583,687,475		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	1,166,556,107	2,497,055,775	1,398,819,230	2,681,326,955		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	6,448,000,494	12,971,248,603	6,297,103,145	15,087,544,396		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,744,021,980	2,977,461,025	2,936,249,130	4,392,901,093		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	4,703,978,514	9,993,787,578	3,360,854,015	10,694,643,303		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	2,423,168,367	5,657,630,519	1,430,128,519	6,156,043,041		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	2,280,810,147	4,336,157,059	1,930,725,496	4,538,600,262		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	133	313	79	338		
손익계산서, 기능별 분류 - 연결재무제표	[007570]	일양약품	유가증권시장상장법인	212	의약품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	133	313	79	338		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	39,611,807,726	73,552,775,037	58,608,927,159	103,799,621,549		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	22,656,856,988	44,094,055,958	31,873,926,310	57,211,656,670		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	16,954,950,738	29,458,719,079	26,735,000,849	46,587,964,879		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	14,587,302,790	27,647,359,853	21,232,646,939	38,753,904,794		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	2,367,647,948	1,811,359,226	5,502,353,910	7,834,060,085		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타수익	1,587,572,935	2,118,446,058	699,446,962	994,004,515		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	154,893,929	291,558,696	136,201,752	225,666,362		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	-32,694,130	241,698,122	145,566,115	320,188,952		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	204,149,452	332,864,331	298,243,269	580,045,715		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	entity00563837_udf_IS_20205121843581_IncomeStatementAbstract	지분법손익	-1,576,994,879	-1,514,141,579	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	1,986,488,493	2,032,938,800	5,912,921,966	8,342,541,475		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(이익)	231,845,444	263,151,475	566,512,366	990,984,695		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	1,754,643,049	1,769,787,325	5,376,090,423	7,198,389,666		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	entity00563837_udf_IS_202032414651290_ProfitLoss	   계속영업당기순이익(손실)	1,754,643,049	1,769,787,325	5,346,409,600	7,351,556,780		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	entity00563837_udf_IS_202032414722912_ProfitLoss	   중단영업당기순이익(손실)	0	0	29,680,823	-153,167,114		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	1,754,643,049	1,769,787,325	5,376,090,423	7,198,389,666		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	entity00563837_udf_IS_2019111210832688_ProfitLossAttributableToOwnersOfParent	      계속영업순이익(손실)	1,754,643,049	1,769,787,325	5,346,409,600	7,351,556,780		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	entity00563837_udf_IS_201911121083628_ProfitLossAttributableToOwnersOfParent	      중단영업순이익(손실)			29,680,823	-153,167,114		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	entity00563837_udf_IS_2019111210756293_ProfitLossAttributableToNoncontrollingInterests	      계속영업순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	entity00563837_udf_IS_2019111210936571_ProfitLossAttributableToNoncontrollingInterests	      중단영업순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	89	90	437	586		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	89	90	435	598		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)			2	-12		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	89	90	437	586		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	      계속영업희석주당이익(손실)	89	90	435	598		
손익계산서, 기능별 분류 - 연결재무제표	[159580]	제로투세븐	코스닥시장상장법인	464	생활용품 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	      중단영업희석주당이익(손실)			2	-12		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	28,018,174,541	58,771,079,181	25,788,585,769	51,041,547,586		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	17,873,651,449	36,994,749,505	15,940,096,948	31,578,859,639		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	10,144,523,092	21,776,329,676	9,848,488,821	19,462,687,947		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	5,315,107,895	10,592,670,829	6,262,908,004	11,277,182,846		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	entity00361381_udf_IS_201711313852735_IncomeStatementAbstract	경상연구비	1,575,724,964	3,248,083,289	1,652,695,305	3,184,038,713		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	3,253,690,233	7,935,575,558	1,932,885,512	5,001,466,388		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	224,067,110	488,720,799	135,063,893	460,047,980		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	45,030,598	829,501,546	594,824,666	746,810,908		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타수익	285,369,712	1,156,490,870	560,548,018	879,141,835		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	1,022,598,353	1,414,123,114	327,159,739	697,307,611		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	2,695,498,104	7,337,162,567	1,706,513,018	4,896,537,684		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	857,268,115	1,590,558,006	716,090,805	1,951,301,053		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	1,838,229,989	5,746,604,561	990,422,213	2,945,236,631		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	1,838,229,989	5,746,604,561	990,422,213	2,945,236,631		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[054950]	제이브이엠	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	319	989	170	504		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	159,199,685,130	344,445,653,262	188,754,062,172	379,935,233,343		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	141,936,676,001	298,874,624,233	165,183,622,074	328,908,133,645		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	17,263,009,129	45,571,029,029	23,570,440,098	51,027,099,698		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	19,088,104,019	40,103,052,723	22,820,873,419	41,348,036,080		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-1,825,094,890	5,467,976,306	749,566,679	9,679,063,618		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타이익	1,859,977,116	3,543,909,292	2,715,428,758	4,634,690,062		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	91,530,027	569,653,676	534,280,540	814,919,663		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	44,903,596,678	51,958,038,785	6,859,513,403	10,980,872,772		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	-571,713,876	9,207,652,569	5,705,695,595	8,088,627,612		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	entity00148984_udf_IS_2018325114552311_IncomeStatementAbstract	지분법 이익	260,325,068	1,559,621,428	801,655,700	2,269,235,776		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	45,678,987,821	52,752,239,566	4,886,188,405	18,660,314,953		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	10,708,631,953	15,613,338,120	406,020,903	3,774,136,857		
